,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,0.625,https://api.spotify.com/v1/audio-analysis/5QDpRgmLJaWJaV7BUX5D0Y,0.614,189329,0.546,5QDpRgmLJaWJaV7BUX5D0Y,2.38e-06,2,0.0957,-6.858,1,0.0296,87.353,4,https://api.spotify.com/v1/tracks/5QDpRgmLJaWJaV7BUX5D0Y,audio_features,spotify:track:5QDpRgmLJaWJaV7BUX5D0Y,0.435
0,0.346,https://api.spotify.com/v1/audio-analysis/7jELkxH51aAkCBmeOnP0iR,0.498,249560,0.569,7jELkxH51aAkCBmeOnP0iR,0.00965,1,0.249,-9.407,0,0.0325,82.108,4,https://api.spotify.com/v1/tracks/7jELkxH51aAkCBmeOnP0iR,audio_features,spotify:track:7jELkxH51aAkCBmeOnP0iR,0.326
0,0.739,https://api.spotify.com/v1/audio-analysis/1obqA76qNSGEnN4kTafsQw,0.503,250247,0.205,1obqA76qNSGEnN4kTafsQw,0.0467,8,0.101,-12.088,1,0.0251,60.391,4,https://api.spotify.com/v1/tracks/1obqA76qNSGEnN4kTafsQw,audio_features,spotify:track:1obqA76qNSGEnN4kTafsQw,0.203
0,0.071,https://api.spotify.com/v1/audio-analysis/35FM98S1TXVK85kLzGnRlH,0.548,208067,0.547,35FM98S1TXVK85kLzGnRlH,7.64e-05,0,0.331,-7.647,1,0.026,109.898,3,https://api.spotify.com/v1/tracks/35FM98S1TXVK85kLzGnRlH,audio_features,spotify:track:35FM98S1TXVK85kLzGnRlH,0.51
0,0.849,https://api.spotify.com/v1/audio-analysis/1vpiutisvVInbnpeVDkALo,0.549,208856,0.31,1vpiutisvVInbnpeVDkALo,9.04e-05,9,0.102,-11.092,1,0.0324,73.053,4,https://api.spotify.com/v1/tracks/1vpiutisvVInbnpeVDkALo,audio_features,spotify:track:1vpiutisvVInbnpeVDkALo,0.184
0,0.0431,https://api.spotify.com/v1/audio-analysis/5YuC9ltT0DKP5IteGHSzbF,0.685,344973,0.727,5YuC9ltT0DKP5IteGHSzbF,0.021,7,0.102,-7.619,1,0.0648,143.551,4,https://api.spotify.com/v1/tracks/5YuC9ltT0DKP5IteGHSzbF,audio_features,spotify:track:5YuC9ltT0DKP5IteGHSzbF,0.731
0,0.741,https://api.spotify.com/v1/audio-analysis/63C5SO2zyoWvMS6JL6mv8Y,0.594,206960,0.273,63C5SO2zyoWvMS6JL6mv8Y,0.000144,0,0.337,-11.569,1,0.0327,120.926,4,https://api.spotify.com/v1/tracks/63C5SO2zyoWvMS6JL6mv8Y,audio_features,spotify:track:63C5SO2zyoWvMS6JL6mv8Y,0.375
0,0.0127,https://api.spotify.com/v1/audio-analysis/2OhnZjTg7evaWdAtRJ5B1c,0.513,269287,0.524,2OhnZjTg7evaWdAtRJ5B1c,0.184,8,0.0927,-8.608,0,0.0273,78.381,4,https://api.spotify.com/v1/tracks/2OhnZjTg7evaWdAtRJ5B1c,audio_features,spotify:track:2OhnZjTg7evaWdAtRJ5B1c,0.553
0,0.547,https://api.spotify.com/v1/audio-analysis/6eB1ykuJXmtoJ8CmHra4ip,0.518,183372,0.455,6eB1ykuJXmtoJ8CmHra4ip,0.00971,1,0.113,-8.421,1,0.041,139.226,3,https://api.spotify.com/v1/tracks/6eB1ykuJXmtoJ8CmHra4ip,audio_features,spotify:track:6eB1ykuJXmtoJ8CmHra4ip,0.253
0,0.193,https://api.spotify.com/v1/audio-analysis/5PPOuo86TFIpUEgQ7sfJ2F,0.558,237200,0.692,5PPOuo86TFIpUEgQ7sfJ2F,0.000127,3,0.198,-7.825,1,0.032,144.806,4,https://api.spotify.com/v1/tracks/5PPOuo86TFIpUEgQ7sfJ2F,audio_features,spotify:track:5PPOuo86TFIpUEgQ7sfJ2F,0.502
0,0.756,https://api.spotify.com/v1/audio-analysis/03oJ08eFsEOll82tHJNAY3,0.434,198800,0.307,03oJ08eFsEOll82tHJNAY3,2.37e-05,2,0.0903,-9.578,1,0.0394,186.491,3,https://api.spotify.com/v1/tracks/03oJ08eFsEOll82tHJNAY3,audio_features,spotify:track:03oJ08eFsEOll82tHJNAY3,0.519
0,0.403,https://api.spotify.com/v1/audio-analysis/7BdHOZHXOplL5ifxKbuyPx,0.538,296581,0.436,7BdHOZHXOplL5ifxKbuyPx,0.00324,3,0.627,-9.307,1,0.0267,129.103,4,https://api.spotify.com/v1/tracks/7BdHOZHXOplL5ifxKbuyPx,audio_features,spotify:track:7BdHOZHXOplL5ifxKbuyPx,0.222
0,0.53,https://api.spotify.com/v1/audio-analysis/7k4HVWYcyrsdv3IiIqozat,0.467,217155,0.312,7k4HVWYcyrsdv3IiIqozat,9.4e-06,9,0.0845,-11.64,1,0.0378,76.369,4,https://api.spotify.com/v1/tracks/7k4HVWYcyrsdv3IiIqozat,audio_features,spotify:track:7k4HVWYcyrsdv3IiIqozat,0.157
0,0.167,https://api.spotify.com/v1/audio-analysis/0ve68szQnWDaBxmXcW9JgY,0.63,212453,0.816,0ve68szQnWDaBxmXcW9JgY,0,5,0.328,-5.36,1,0.0319,136.016,4,https://api.spotify.com/v1/tracks/0ve68szQnWDaBxmXcW9JgY,audio_features,spotify:track:0ve68szQnWDaBxmXcW9JgY,0.591
0,0.324,https://api.spotify.com/v1/audio-analysis/2HKTn21q37EC4EibvaoEzg,0.613,273293,0.309,2HKTn21q37EC4EibvaoEzg,3.62e-05,7,0.29,-10.077,1,0.0387,120.202,3,https://api.spotify.com/v1/tracks/2HKTn21q37EC4EibvaoEzg,audio_features,spotify:track:2HKTn21q37EC4EibvaoEzg,0.386
0,0.582,https://api.spotify.com/v1/audio-analysis/3gyGu4q61wFw4gSPBkkU1P,0.409,203347,0.566,3gyGu4q61wFw4gSPBkkU1P,3.51e-06,0,0.11,-6.234,1,0.0347,181.783,4,https://api.spotify.com/v1/tracks/3gyGu4q61wFw4gSPBkkU1P,audio_features,spotify:track:3gyGu4q61wFw4gSPBkkU1P,0.423
0,0.0297,https://api.spotify.com/v1/audio-analysis/7rLHFoWhLEtyeJT4eNpMa7,0.597,261268,0.583,7rLHFoWhLEtyeJT4eNpMa7,8.49e-06,0,0.151,-7.358,1,0.0256,126.946,4,https://api.spotify.com/v1/tracks/7rLHFoWhLEtyeJT4eNpMa7,audio_features,spotify:track:7rLHFoWhLEtyeJT4eNpMa7,0.588
0,0.873,https://api.spotify.com/v1/audio-analysis/0LFhh32OmXCD8ShloH3j22,0.419,198027,0.41,0LFhh32OmXCD8ShloH3j22,0.029,1,0.136,-8.898,1,0.0334,79.291,4,https://api.spotify.com/v1/tracks/0LFhh32OmXCD8ShloH3j22,audio_features,spotify:track:0LFhh32OmXCD8ShloH3j22,0.205
0,0.941,https://api.spotify.com/v1/audio-analysis/0ddFRjXyLgrNulsOwGJKJZ,0.641,150187,0.101,0ddFRjXyLgrNulsOwGJKJZ,2.21e-06,0,0.377,-14.288,1,0.0396,98.596,4,https://api.spotify.com/v1/tracks/0ddFRjXyLgrNulsOwGJKJZ,audio_features,spotify:track:0ddFRjXyLgrNulsOwGJKJZ,0.217
0,0.248,https://api.spotify.com/v1/audio-analysis/2HMrDjNB4Qw3x28hlXVPJz,0.612,274240,0.628,2HMrDjNB4Qw3x28hlXVPJz,4.7e-06,2,0.0869,-8.822,1,0.0259,104.944,4,https://api.spotify.com/v1/tracks/2HMrDjNB4Qw3x28hlXVPJz,audio_features,spotify:track:2HMrDjNB4Qw3x28hlXVPJz,0.397
0,0.0476,https://api.spotify.com/v1/audio-analysis/6bXgRLGmrRCnue9R6MI1gF,0.632,273538,0.673,6bXgRLGmrRCnue9R6MI1gF,2.69e-05,3,0.107,-6.525,1,0.0418,88.99,4,https://api.spotify.com/v1/tracks/6bXgRLGmrRCnue9R6MI1gF,audio_features,spotify:track:6bXgRLGmrRCnue9R6MI1gF,0.623
0,0.00695,https://api.spotify.com/v1/audio-analysis/0vAGNjNpJhjZTxvtcGeAib,0.444,303593,0.729,0vAGNjNpJhjZTxvtcGeAib,1.8e-06,2,0.0703,-5.442,0,0.0281,95.258,4,https://api.spotify.com/v1/tracks/0vAGNjNpJhjZTxvtcGeAib,audio_features,spotify:track:0vAGNjNpJhjZTxvtcGeAib,0.388
0,0.0289,https://api.spotify.com/v1/audio-analysis/0hh4pibsHO1yohthuJu8aF,0.445,223401,0.804,0hh4pibsHO1yohthuJu8aF,3.02e-06,9,0.371,-6.233,1,0.0547,200.179,4,https://api.spotify.com/v1/tracks/0hh4pibsHO1yohthuJu8aF,audio_features,spotify:track:0hh4pibsHO1yohthuJu8aF,0.756
0,0.465,https://api.spotify.com/v1/audio-analysis/22YbmBNDcL1jACZIPuItR8,0.523,203107,0.441,22YbmBNDcL1jACZIPuItR8,0.00268,5,0.365,-9.928,1,0.0311,171.246,4,https://api.spotify.com/v1/tracks/22YbmBNDcL1jACZIPuItR8,audio_features,spotify:track:22YbmBNDcL1jACZIPuItR8,0.49
0,0.0491,https://api.spotify.com/v1/audio-analysis/0aHHSYmJEYhQzqMMTkJ6EG,0.535,210614,0.526,0aHHSYmJEYhQzqMMTkJ6EG,0.000927,2,0.129,-7.431,0,0.0283,139.918,4,https://api.spotify.com/v1/tracks/0aHHSYmJEYhQzqMMTkJ6EG,audio_features,spotify:track:0aHHSYmJEYhQzqMMTkJ6EG,0.253
0,0.788,https://api.spotify.com/v1/audio-analysis/2FbPOBRlg3s36jfEC2vAGj,0.482,275687,0.255,2FbPOBRlg3s36jfEC2vAGj,0.017,1,0.17,-12.156,1,0.0339,87.309,4,https://api.spotify.com/v1/tracks/2FbPOBRlg3s36jfEC2vAGj,audio_features,spotify:track:2FbPOBRlg3s36jfEC2vAGj,0.382
0,0.546,https://api.spotify.com/v1/audio-analysis/1dCvfDejoPdr3ZXoZxJsn7,0.51,345001,0.242,1dCvfDejoPdr3ZXoZxJsn7,0.000443,2,0.0751,-7.03,1,0.0288,115.935,4,https://api.spotify.com/v1/tracks/1dCvfDejoPdr3ZXoZxJsn7,audio_features,spotify:track:1dCvfDejoPdr3ZXoZxJsn7,0.174
0,0.214,https://api.spotify.com/v1/audio-analysis/6zJ8kfjXS7tQ6Cz25u4yWk,0.716,257360,0.869,6zJ8kfjXS7tQ6Cz25u4yWk,1.11e-05,7,0.0978,-4.777,1,0.0286,106.952,4,https://api.spotify.com/v1/tracks/6zJ8kfjXS7tQ6Cz25u4yWk,audio_features,spotify:track:6zJ8kfjXS7tQ6Cz25u4yWk,0.781
0,0.0105,https://api.spotify.com/v1/audio-analysis/6OB6oN7g6BbcrTFoP6l7sl,0.527,227135,0.623,6OB6oN7g6BbcrTFoP6l7sl,0.0115,1,0.0978,-5.876,1,0.0293,86.618,4,https://api.spotify.com/v1/tracks/6OB6oN7g6BbcrTFoP6l7sl,audio_features,spotify:track:6OB6oN7g6BbcrTFoP6l7sl,0.332
0,0.0923,https://api.spotify.com/v1/audio-analysis/04K7wZAM3YVDyFJORi1yDg,0.691,232227,0.831,04K7wZAM3YVDyFJORi1yDg,1.12e-05,9,0.359,-5.094,1,0.0301,120.946,4,https://api.spotify.com/v1/tracks/04K7wZAM3YVDyFJORi1yDg,audio_features,spotify:track:04K7wZAM3YVDyFJORi1yDg,0.829
0,0.459,https://api.spotify.com/v1/audio-analysis/1KAs06qPczqVLKGBo7Tlrw,0.498,246000,0.415,1KAs06qPczqVLKGBo7Tlrw,5.87e-06,8,0.122,-8.394,1,0.0311,140.723,4,https://api.spotify.com/v1/tracks/1KAs06qPczqVLKGBo7Tlrw,audio_features,spotify:track:1KAs06qPczqVLKGBo7Tlrw,0.501
0,0.438,https://api.spotify.com/v1/audio-analysis/0BDQdlIl4FQ0fa6HxJrz0o,0.476,142307,0.376,0BDQdlIl4FQ0fa6HxJrz0o,3.35e-05,0,0.284,-9.862,1,0.0319,145.779,3,https://api.spotify.com/v1/tracks/0BDQdlIl4FQ0fa6HxJrz0o,audio_features,spotify:track:0BDQdlIl4FQ0fa6HxJrz0o,0.692
0,0.597,https://api.spotify.com/v1/audio-analysis/3q3lSbfT5BnQlIvGwahgAD,0.671,211990,0.686,3q3lSbfT5BnQlIvGwahgAD,2.24e-06,8,0.283,-8.269,0,0.0271,111.007,4,https://api.spotify.com/v1/tracks/3q3lSbfT5BnQlIvGwahgAD,audio_features,spotify:track:3q3lSbfT5BnQlIvGwahgAD,0.547
0,0.000493,https://api.spotify.com/v1/audio-analysis/68kPetBJF8tl8DxflbOqPI,0.632,176347,0.774,68kPetBJF8tl8DxflbOqPI,3.31e-06,0,0.318,-6.673,1,0.0275,129.03,4,https://api.spotify.com/v1/tracks/68kPetBJF8tl8DxflbOqPI,audio_features,spotify:track:68kPetBJF8tl8DxflbOqPI,0.793
0,0.202,https://api.spotify.com/v1/audio-analysis/143YESFOZqxVGrKEWisbid,0.591,172107,0.741,143YESFOZqxVGrKEWisbid,0,7,0.208,-4.867,1,0.0466,81.995,4,https://api.spotify.com/v1/tracks/143YESFOZqxVGrKEWisbid,audio_features,spotify:track:143YESFOZqxVGrKEWisbid,0.635
0,0.301,https://api.spotify.com/v1/audio-analysis/51PuIBYfGsXVFmnsv70Vr3,0.281,270826,0.484,51PuIBYfGsXVFmnsv70Vr3,0,4,0.113,-5.697,1,0.0371,117.827,3,https://api.spotify.com/v1/tracks/51PuIBYfGsXVFmnsv70Vr3,audio_features,spotify:track:51PuIBYfGsXVFmnsv70Vr3,0.325
0,0.282,https://api.spotify.com/v1/audio-analysis/2cWVBN3jm1gm9ztho9Ca1E,0.586,142840,0.709,2cWVBN3jm1gm9ztho9Ca1E,0,11,0.165,-5.24,1,0.0547,93.297,4,https://api.spotify.com/v1/tracks/2cWVBN3jm1gm9ztho9Ca1E,audio_features,spotify:track:2cWVBN3jm1gm9ztho9Ca1E,0.451
0,0.0819,https://api.spotify.com/v1/audio-analysis/5jsYsexnbXtOsOXFmwrIfZ,0.551,216145,0.474,5jsYsexnbXtOsOXFmwrIfZ,0.00057,2,0.0786,-9.107,1,0.0251,142.718,4,https://api.spotify.com/v1/tracks/5jsYsexnbXtOsOXFmwrIfZ,audio_features,spotify:track:5jsYsexnbXtOsOXFmwrIfZ,0.483
0,0.498,https://api.spotify.com/v1/audio-analysis/2MrRxcr9O26welk5uHNx9D,0.483,207271,0.897,2MrRxcr9O26welk5uHNx9D,0.000512,4,0.356,-5.899,1,0.0728,163.107,4,https://api.spotify.com/v1/tracks/2MrRxcr9O26welk5uHNx9D,audio_features,spotify:track:2MrRxcr9O26welk5uHNx9D,0.809
0,0.169,https://api.spotify.com/v1/audio-analysis/1SlXBA2DcPeBN9beZ9u4QX,0.801,218360,0.637,1SlXBA2DcPeBN9beZ9u4QX,3.75e-05,0,0.0925,-6.406,1,0.0565,77.012,4,https://api.spotify.com/v1/tracks/1SlXBA2DcPeBN9beZ9u4QX,audio_features,spotify:track:1SlXBA2DcPeBN9beZ9u4QX,0.769
0,0.00729,https://api.spotify.com/v1/audio-analysis/11vIZRwrFkxHIxeSxjEegy,0.614,176444,0.727,11vIZRwrFkxHIxeSxjEegy,0.000635,4,0.111,-5.747,1,0.0443,114.984,4,https://api.spotify.com/v1/tracks/11vIZRwrFkxHIxeSxjEegy,audio_features,spotify:track:11vIZRwrFkxHIxeSxjEegy,0.629
0,0.352,https://api.spotify.com/v1/audio-analysis/0oP1BhXWDnjhpLXoZmMkBU,0.524,170207,0.68,0oP1BhXWDnjhpLXoZmMkBU,0.00331,11,0.363,-6.503,1,0.031,75.531,4,https://api.spotify.com/v1/tracks/0oP1BhXWDnjhpLXoZmMkBU,audio_features,spotify:track:0oP1BhXWDnjhpLXoZmMkBU,0.683
0,0.599,https://api.spotify.com/v1/audio-analysis/6IcU0P6Ec5CM9qVqV1U2JH,0.636,200240,0.454,6IcU0P6Ec5CM9qVqV1U2JH,0.00343,5,0.304,-16.548,1,0.0615,155.547,4,https://api.spotify.com/v1/tracks/6IcU0P6Ec5CM9qVqV1U2JH,audio_features,spotify:track:6IcU0P6Ec5CM9qVqV1U2JH,0.806
0,0.135,https://api.spotify.com/v1/audio-analysis/22JpCHdmjqmeSmevIz8c32,0.571,198613,0.625,22JpCHdmjqmeSmevIz8c32,0,4,0.131,-6.461,0,0.0483,159.814,4,https://api.spotify.com/v1/tracks/22JpCHdmjqmeSmevIz8c32,audio_features,spotify:track:22JpCHdmjqmeSmevIz8c32,0.569
0,0.671,https://api.spotify.com/v1/audio-analysis/7MDNAxDgFYZY0kKTbj8Mxp,0.503,226300,0.292,7MDNAxDgFYZY0kKTbj8Mxp,0.00192,6,0.331,-12.744,1,0.0317,123.248,4,https://api.spotify.com/v1/tracks/7MDNAxDgFYZY0kKTbj8Mxp,audio_features,spotify:track:7MDNAxDgFYZY0kKTbj8Mxp,0.244
0,0.731,https://api.spotify.com/v1/audio-analysis/3J75eyKzON6jJFlBhmTW32,0.456,264162,0.385,3J75eyKzON6jJFlBhmTW32,0.666,0,0.445,-10.6,1,0.0324,84.029,4,https://api.spotify.com/v1/tracks/3J75eyKzON6jJFlBhmTW32,audio_features,spotify:track:3J75eyKzON6jJFlBhmTW32,0.0371
0,0.387,https://api.spotify.com/v1/audio-analysis/5VBOM5AP0w8w6r3JzgxyEh,0.655,244427,0.446,5VBOM5AP0w8w6r3JzgxyEh,7.88e-05,2,0.103,-9.663,1,0.0259,112.159,3,https://api.spotify.com/v1/tracks/5VBOM5AP0w8w6r3JzgxyEh,audio_features,spotify:track:5VBOM5AP0w8w6r3JzgxyEh,0.277
0,0.0384,https://api.spotify.com/v1/audio-analysis/0caJNYdZLdahG4qWza2QyT,0.33,225317,0.451,0caJNYdZLdahG4qWza2QyT,0.00017,7,0.0951,-4.707,1,0.0296,99.064,3,https://api.spotify.com/v1/tracks/0caJNYdZLdahG4qWza2QyT,audio_features,spotify:track:0caJNYdZLdahG4qWza2QyT,0.489
0,0.154,https://api.spotify.com/v1/audio-analysis/5zNG6YomADdsWvvqzC2Z6R,0.71,221840,0.507,5zNG6YomADdsWvvqzC2Z6R,2.85e-06,2,0.36,-5.974,1,0.0244,108.873,4,https://api.spotify.com/v1/tracks/5zNG6YomADdsWvvqzC2Z6R,audio_features,spotify:track:5zNG6YomADdsWvvqzC2Z6R,0.667
0,0.0213,https://api.spotify.com/v1/audio-analysis/35bixwNlqgab7vYz9ZEnAb,0.556,291702,0.574,35bixwNlqgab7vYz9ZEnAb,0,7,0.0992,-5.978,1,0.0256,91.073,4,https://api.spotify.com/v1/tracks/35bixwNlqgab7vYz9ZEnAb,audio_features,spotify:track:35bixwNlqgab7vYz9ZEnAb,0.479
0,0.371,https://api.spotify.com/v1/audio-analysis/7CVFMKpWFqztojsuR654u9,0.605,169290,0.625,7CVFMKpWFqztojsuR654u9,2.9e-05,1,0.313,-7.852,1,0.0347,154.167,4,https://api.spotify.com/v1/tracks/7CVFMKpWFqztojsuR654u9,audio_features,spotify:track:7CVFMKpWFqztojsuR654u9,0.83
0,0.202,https://api.spotify.com/v1/audio-analysis/0fE8J2qGiRxq2ybixfBygG,0.618,180017,0.502,0fE8J2qGiRxq2ybixfBygG,0.0027,4,0.0858,-10.131,1,0.0282,146.22,4,https://api.spotify.com/v1/tracks/0fE8J2qGiRxq2ybixfBygG,audio_features,spotify:track:0fE8J2qGiRxq2ybixfBygG,0.695
0,0.438,https://api.spotify.com/v1/audio-analysis/3ifJHM1SYSZUSwIrJZIPQg,0.662,172290,0.434,3ifJHM1SYSZUSwIrJZIPQg,6.85e-05,11,0.102,-7.471,1,0.028,117.85,4,https://api.spotify.com/v1/tracks/3ifJHM1SYSZUSwIrJZIPQg,audio_features,spotify:track:3ifJHM1SYSZUSwIrJZIPQg,0.646
0,0.012,https://api.spotify.com/v1/audio-analysis/4jqAbk5oP2vIWnqmMGWGBt,0.399,181493,0.859,4jqAbk5oP2vIWnqmMGWGBt,0.0552,9,0.277,-6.488,1,0.0404,175.334,4,https://api.spotify.com/v1/tracks/4jqAbk5oP2vIWnqmMGWGBt,audio_features,spotify:track:4jqAbk5oP2vIWnqmMGWGBt,0.785
0,0.273,https://api.spotify.com/v1/audio-analysis/3lIaJQ9U0l6Bae86e1cZQs,0.445,271825,0.577,3lIaJQ9U0l6Bae86e1cZQs,0.0309,5,0.281,-8.365,1,0.045,155.574,4,https://api.spotify.com/v1/tracks/3lIaJQ9U0l6Bae86e1cZQs,audio_features,spotify:track:3lIaJQ9U0l6Bae86e1cZQs,0.86
0,0.359,https://api.spotify.com/v1/audio-analysis/37yOe37MGecnwyReOjmr8O,0.494,271933,0.518,37yOe37MGecnwyReOjmr8O,0.0052,0,0.11,-10.395,1,0.0265,104.82,4,https://api.spotify.com/v1/tracks/37yOe37MGecnwyReOjmr8O,audio_features,spotify:track:37yOe37MGecnwyReOjmr8O,0.675
0,0.175,https://api.spotify.com/v1/audio-analysis/6cpZoc1E7SBdJHh6AjAv96,0.715,216081,0.794,6cpZoc1E7SBdJHh6AjAv96,0,8,0.0927,-7.001,1,0.028,125.018,4,https://api.spotify.com/v1/tracks/6cpZoc1E7SBdJHh6AjAv96,audio_features,spotify:track:6cpZoc1E7SBdJHh6AjAv96,0.852
0,0.00927,https://api.spotify.com/v1/audio-analysis/54ST44raZeEPHldDpV0x2m,0.43,239137,0.678,54ST44raZeEPHldDpV0x2m,0.429,0,0.094,-4.532,1,0.0311,154.87,4,https://api.spotify.com/v1/tracks/54ST44raZeEPHldDpV0x2m,audio_features,spotify:track:54ST44raZeEPHldDpV0x2m,0.701
0,0.329,https://api.spotify.com/v1/audio-analysis/5SfM1f729pv1DdiEcyDiex,0.522,204693,0.817,5SfM1f729pv1DdiEcyDiex,1.6e-06,0,0.0807,-6.17,1,0.0512,151.106,4,https://api.spotify.com/v1/tracks/5SfM1f729pv1DdiEcyDiex,audio_features,spotify:track:5SfM1f729pv1DdiEcyDiex,0.562
0,0.225,https://api.spotify.com/v1/audio-analysis/5PkBcFWKw891Q8SgwGdPyz,0.73,290533,0.735,5PkBcFWKw891Q8SgwGdPyz,1.18e-05,4,0.0989,-5.292,1,0.0458,125.601,4,https://api.spotify.com/v1/tracks/5PkBcFWKw891Q8SgwGdPyz,audio_features,spotify:track:5PkBcFWKw891Q8SgwGdPyz,0.839
0,0.00889,https://api.spotify.com/v1/audio-analysis/4FBwo4kO38ZKBFF29U9GCJ,0.417,186016,0.596,4FBwo4kO38ZKBFF29U9GCJ,0.000656,0,0.15,-5.412,1,0.0354,178.839,4,https://api.spotify.com/v1/tracks/4FBwo4kO38ZKBFF29U9GCJ,audio_features,spotify:track:4FBwo4kO38ZKBFF29U9GCJ,0.299
0,0.134,https://api.spotify.com/v1/audio-analysis/1JwJuAwd0Tb0NlBgfDueXu,0.508,220307,0.549,1JwJuAwd0Tb0NlBgfDueXu,0,4,0.353,-6.788,1,0.0267,99.961,3,https://api.spotify.com/v1/tracks/1JwJuAwd0Tb0NlBgfDueXu,audio_features,spotify:track:1JwJuAwd0Tb0NlBgfDueXu,0.354
0,0.458,https://api.spotify.com/v1/audio-analysis/2icih9ttMWVZCIJRHmdUA0,0.585,262680,0.404,2icih9ttMWVZCIJRHmdUA0,6.42e-06,2,0.121,-8.188,1,0.0477,125.267,4,https://api.spotify.com/v1/tracks/2icih9ttMWVZCIJRHmdUA0,audio_features,spotify:track:2icih9ttMWVZCIJRHmdUA0,0.43
0,0.0169,https://api.spotify.com/v1/audio-analysis/4V5fbXluLR7vmQvAZ1xYYf,0.524,224754,0.819,4V5fbXluLR7vmQvAZ1xYYf,2.4e-06,4,0.154,-5.18,0,0.0454,126.797,4,https://api.spotify.com/v1/tracks/4V5fbXluLR7vmQvAZ1xYYf,audio_features,spotify:track:4V5fbXluLR7vmQvAZ1xYYf,0.546
0,0.266,https://api.spotify.com/v1/audio-analysis/0zhQYIwWGcjQ3wnCd3qjse,0.455,226800,0.705,0zhQYIwWGcjQ3wnCd3qjse,0,7,0.595,-3.8,1,0.032,135.546,4,https://api.spotify.com/v1/tracks/0zhQYIwWGcjQ3wnCd3qjse,audio_features,spotify:track:0zhQYIwWGcjQ3wnCd3qjse,0.603
0,0.00872,https://api.spotify.com/v1/audio-analysis/3PPM7i0ZexIaFoZPvFmYur,0.469,192458,0.693,3PPM7i0ZexIaFoZPvFmYur,0.495,7,0.58,-8.664,1,0.0253,171.043,4,https://api.spotify.com/v1/tracks/3PPM7i0ZexIaFoZPvFmYur,audio_features,spotify:track:3PPM7i0ZexIaFoZPvFmYur,0.571
0,0.355,https://api.spotify.com/v1/audio-analysis/4skc2S8hoeseOxPWtqCl6k,0.409,200606,0.626,4skc2S8hoeseOxPWtqCl6k,6.98e-05,2,0.671,-5.623,1,0.04,169.248,4,https://api.spotify.com/v1/tracks/4skc2S8hoeseOxPWtqCl6k,audio_features,spotify:track:4skc2S8hoeseOxPWtqCl6k,0.562
0,0.559,https://api.spotify.com/v1/audio-analysis/2EYi3YBfBWhZZGCvf6J2tT,0.395,255440,0.477,2EYi3YBfBWhZZGCvf6J2tT,0.000144,0,0.215,-8.446,1,0.0323,173.761,3,https://api.spotify.com/v1/tracks/2EYi3YBfBWhZZGCvf6J2tT,audio_features,spotify:track:2EYi3YBfBWhZZGCvf6J2tT,0.541
0,0.115,https://api.spotify.com/v1/audio-analysis/5SMb9DajcX67GuiL4urSjp,0.713,221435,0.824,5SMb9DajcX67GuiL4urSjp,0.017,10,0.115,-6.895,0,0.0502,89.929,4,https://api.spotify.com/v1/tracks/5SMb9DajcX67GuiL4urSjp,audio_features,spotify:track:5SMb9DajcX67GuiL4urSjp,0.893
0,0.059,https://api.spotify.com/v1/audio-analysis/4vN75DSxzy9YPrYkd4gorU,0.578,242896,0.486,4vN75DSxzy9YPrYkd4gorU,0.000309,4,0.0765,-8.994,1,0.0404,147.078,4,https://api.spotify.com/v1/tracks/4vN75DSxzy9YPrYkd4gorU,audio_features,spotify:track:4vN75DSxzy9YPrYkd4gorU,0.503
0,0.313,https://api.spotify.com/v1/audio-analysis/5ufHIJd13aYFCGAvcOWHOp,0.518,203960,0.408,5ufHIJd13aYFCGAvcOWHOp,8.91e-06,9,0.0511,-8.702,1,0.0273,118.85,3,https://api.spotify.com/v1/tracks/5ufHIJd13aYFCGAvcOWHOp,audio_features,spotify:track:5ufHIJd13aYFCGAvcOWHOp,0.259
0,0.164,https://api.spotify.com/v1/audio-analysis/2HwuqFCH8jDGMEV19YMWD6,0.28,221773,0.353,2HwuqFCH8jDGMEV19YMWD6,0.0464,4,0.0984,-11.078,1,0.0292,150.01,4,https://api.spotify.com/v1/tracks/2HwuqFCH8jDGMEV19YMWD6,audio_features,spotify:track:2HwuqFCH8jDGMEV19YMWD6,0.129
0,0.68,https://api.spotify.com/v1/audio-analysis/1dUQUX4jRmE8PROZ4Xw49C,0.537,211439,0.487,1dUQUX4jRmE8PROZ4Xw49C,6.9e-05,4,0.105,-7.635,1,0.0336,141.977,4,https://api.spotify.com/v1/tracks/1dUQUX4jRmE8PROZ4Xw49C,audio_features,spotify:track:1dUQUX4jRmE8PROZ4Xw49C,0.186
0,0.0491,https://api.spotify.com/v1/audio-analysis/5NK0LWKSpXco6ozy72CZal,0.442,193672,0.652,5NK0LWKSpXco6ozy72CZal,0,7,0.0905,-6.543,0,0.0342,146.98,4,https://api.spotify.com/v1/tracks/5NK0LWKSpXco6ozy72CZal,audio_features,spotify:track:5NK0LWKSpXco6ozy72CZal,0.318
