,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,0.801,https://api.spotify.com/v1/audio-analysis/4HpKLgvBpFlLgW5RhXGGc7,0.276,123983,0.115,4HpKLgvBpFlLgW5RhXGGc7,0.5,0,0.106,-11.032,0,0.0442,76.152,5,https://api.spotify.com/v1/tracks/4HpKLgvBpFlLgW5RhXGGc7,audio_features,spotify:track:4HpKLgvBpFlLgW5RhXGGc7,0.0342
0,0.0289,https://api.spotify.com/v1/audio-analysis/6I8SEy5W6gcBY5vzF8Fk4y,0.628,288000,0.729,6I8SEy5W6gcBY5vzF8Fk4y,0.283,7,0.168,-6.133,0,0.0835,145.049,4,https://api.spotify.com/v1/tracks/6I8SEy5W6gcBY5vzF8Fk4y,audio_features,spotify:track:6I8SEy5W6gcBY5vzF8Fk4y,0.244
0,0.0235,https://api.spotify.com/v1/audio-analysis/4s07g5Al7Hb26QBTKFG5zZ,0.5,192882,0.626,4s07g5Al7Hb26QBTKFG5zZ,0.943,5,0.202,-9.39,0,0.0353,139.6,4,https://api.spotify.com/v1/tracks/4s07g5Al7Hb26QBTKFG5zZ,audio_features,spotify:track:4s07g5Al7Hb26QBTKFG5zZ,0.298
0,0.834,https://api.spotify.com/v1/audio-analysis/0zARWvdhbyTGwKfAZ1rj0y,0.112,263387,0.198,0zARWvdhbyTGwKfAZ1rj0y,0.00253,0,0.108,-11.111,1,0.0342,76.167,3,https://api.spotify.com/v1/tracks/0zARWvdhbyTGwKfAZ1rj0y,audio_features,spotify:track:0zARWvdhbyTGwKfAZ1rj0y,0.14
0,0.543,https://api.spotify.com/v1/audio-analysis/0ocJfFZr54mVbzLAtgHCjT,0.86,255000,0.679,0ocJfFZr54mVbzLAtgHCjT,0.0115,11,0.0976,-8.815,1,0.349,80.011,4,https://api.spotify.com/v1/tracks/0ocJfFZr54mVbzLAtgHCjT,audio_features,spotify:track:0ocJfFZr54mVbzLAtgHCjT,0.373
0,0.59,https://api.spotify.com/v1/audio-analysis/6dYtNUlDHp9gBzLkaqPI80,0.505,269000,0.529,6dYtNUlDHp9gBzLkaqPI80,0.878,8,0.0939,-15.767,0,0.0732,131.149,4,https://api.spotify.com/v1/tracks/6dYtNUlDHp9gBzLkaqPI80,audio_features,spotify:track:6dYtNUlDHp9gBzLkaqPI80,0.0453
0,0.485,https://api.spotify.com/v1/audio-analysis/1aRtduEHwvk2AMR87ji9Tg,0.652,63972,0.0475,1aRtduEHwvk2AMR87ji9Tg,0.231,9,0.143,-27.987,1,0.17,59.608,3,https://api.spotify.com/v1/tracks/1aRtduEHwvk2AMR87ji9Tg,audio_features,spotify:track:1aRtduEHwvk2AMR87ji9Tg,0.607
0,0.179,https://api.spotify.com/v1/audio-analysis/59wlTaYOL5tDUgXnbBQ3my,0.515,234244,0.663,59wlTaYOL5tDUgXnbBQ3my,0.668,7,0.494,-7.896,0,0.0328,120.024,4,https://api.spotify.com/v1/tracks/59wlTaYOL5tDUgXnbBQ3my,audio_features,spotify:track:59wlTaYOL5tDUgXnbBQ3my,0.0756
0,0.0335,https://api.spotify.com/v1/audio-analysis/1zyMwU1NtRDkuQWthUbGsL,0.218,178308,0.464,1zyMwU1NtRDkuQWthUbGsL,0.962,7,0.122,-9.013,0,0.0335,139.32,4,https://api.spotify.com/v1/tracks/1zyMwU1NtRDkuQWthUbGsL,audio_features,spotify:track:1zyMwU1NtRDkuQWthUbGsL,0.0414
0,0.00258,https://api.spotify.com/v1/audio-analysis/5k4MVfklNSMZZHB1jxvKrr,0.538,218549,0.596,5k4MVfklNSMZZHB1jxvKrr,0.564,9,0.0835,-8.389,1,0.045,107.756,4,https://api.spotify.com/v1/tracks/5k4MVfklNSMZZHB1jxvKrr,audio_features,spotify:track:5k4MVfklNSMZZHB1jxvKrr,0.0483
0,0.0901,https://api.spotify.com/v1/audio-analysis/1k2sSU3ZMwYQLJBe3VvUF7,0.225,91100,0.431,1k2sSU3ZMwYQLJBe3VvUF7,0.847,5,0.199,-15.42,0,0.0479,121.277,3,https://api.spotify.com/v1/tracks/1k2sSU3ZMwYQLJBe3VvUF7,audio_features,spotify:track:1k2sSU3ZMwYQLJBe3VvUF7,0.126
0,0.0494,https://api.spotify.com/v1/audio-analysis/3jdYXYKW66bawC9V7mj5Wy,0.503,308941,0.702,3jdYXYKW66bawC9V7mj5Wy,0.422,1,0.274,-5.388,0,0.0858,80.006,4,https://api.spotify.com/v1/tracks/3jdYXYKW66bawC9V7mj5Wy,audio_features,spotify:track:3jdYXYKW66bawC9V7mj5Wy,0.16
0,0.363,https://api.spotify.com/v1/audio-analysis/73J0XZfBhvGgCloBnkXVCP,0.662,238662,0.731,73J0XZfBhvGgCloBnkXVCP,0.876,8,0.422,-7.985,0,0.0344,153.001,4,https://api.spotify.com/v1/tracks/73J0XZfBhvGgCloBnkXVCP,audio_features,spotify:track:73J0XZfBhvGgCloBnkXVCP,0.312
0,0.00406,https://api.spotify.com/v1/audio-analysis/7yKMGeJM3EjNrS6QXnY6xP,0.578,200727,0.823,7yKMGeJM3EjNrS6QXnY6xP,0.896,9,0.0907,-9.184,0,0.0373,110.003,4,https://api.spotify.com/v1/tracks/7yKMGeJM3EjNrS6QXnY6xP,audio_features,spotify:track:7yKMGeJM3EjNrS6QXnY6xP,0.0258
0,0.262,https://api.spotify.com/v1/audio-analysis/1i7R2nENJySeUOTQTBpGlv,0.55,80000,0.359,1i7R2nENJySeUOTQTBpGlv,0.787,1,0.115,-13.999,1,0.0309,120.027,4,https://api.spotify.com/v1/tracks/1i7R2nENJySeUOTQTBpGlv,audio_features,spotify:track:1i7R2nENJySeUOTQTBpGlv,0.0396
0,0.934,https://api.spotify.com/v1/audio-analysis/0NHfrrB1i1BE19q3X6ayB9,0.372,213750,0.0382,0NHfrrB1i1BE19q3X6ayB9,0.905,8,0.128,-27.139,1,0.0379,64.08,4,https://api.spotify.com/v1/tracks/0NHfrrB1i1BE19q3X6ayB9,audio_features,spotify:track:0NHfrrB1i1BE19q3X6ayB9,0.0441
0,0.343,https://api.spotify.com/v1/audio-analysis/3158gk3gslAHlPrapSLKrA,0.452,232800,0.551,3158gk3gslAHlPrapSLKrA,7.22e-05,2,0.114,-7.306,1,0.0276,99.971,4,https://api.spotify.com/v1/tracks/3158gk3gslAHlPrapSLKrA,audio_features,spotify:track:3158gk3gslAHlPrapSLKrA,0.103
0,0.9,https://api.spotify.com/v1/audio-analysis/17C3EXdU2eFGKnesQTkEJr,0.436,222000,0.163,17C3EXdU2eFGKnesQTkEJr,0.906,8,0.107,-18.953,0,0.0338,174.996,1,https://api.spotify.com/v1/tracks/17C3EXdU2eFGKnesQTkEJr,audio_features,spotify:track:17C3EXdU2eFGKnesQTkEJr,0.0926
0,0.844,https://api.spotify.com/v1/audio-analysis/4t4uk0wS8mvGwuAsGW9TB8,0.496,217412,0.215,4t4uk0wS8mvGwuAsGW9TB8,0.943,4,0.112,-20.598,1,0.0356,85.052,4,https://api.spotify.com/v1/tracks/4t4uk0wS8mvGwuAsGW9TB8,audio_features,spotify:track:4t4uk0wS8mvGwuAsGW9TB8,0.0353
0,0.41,https://api.spotify.com/v1/audio-analysis/0g2E4GVRbs4XHy96dLiv9V,0.707,299281,0.351,0g2E4GVRbs4XHy96dLiv9V,0.881,0,0.1,-15.53,1,0.0322,120.01,4,https://api.spotify.com/v1/tracks/0g2E4GVRbs4XHy96dLiv9V,audio_features,spotify:track:0g2E4GVRbs4XHy96dLiv9V,0.403
0,0.0174,https://api.spotify.com/v1/audio-analysis/71VqCMlnkqH1TYnRUk6IHG,0.485,309429,0.739,71VqCMlnkqH1TYnRUk6IHG,0.08,0,0.0674,-4.693,1,0.0352,140.044,1,https://api.spotify.com/v1/tracks/71VqCMlnkqH1TYnRUk6IHG,audio_features,spotify:track:71VqCMlnkqH1TYnRUk6IHG,0.0293
0,0.0414,https://api.spotify.com/v1/audio-analysis/2Dxj4uAVn6Oaky278HF1eP,0.491,298667,0.775,2Dxj4uAVn6Oaky278HF1eP,0.198,4,0.139,-7.247,0,0.0339,180.028,4,https://api.spotify.com/v1/tracks/2Dxj4uAVn6Oaky278HF1eP,audio_features,spotify:track:2Dxj4uAVn6Oaky278HF1eP,0.0572
0,0.595,https://api.spotify.com/v1/audio-analysis/5H4jqUyGlm58FpRo6wZQxi,0.112,263854,0.387,5H4jqUyGlm58FpRo6wZQxi,0.329,0,0.37,-12.394,1,0.0463,81.305,3,https://api.spotify.com/v1/tracks/5H4jqUyGlm58FpRo6wZQxi,audio_features,spotify:track:5H4jqUyGlm58FpRo6wZQxi,0.0386
0,0.137,https://api.spotify.com/v1/audio-analysis/4VIeazsvu39P8Lqwm8ArdF,0.742,304070,0.804,4VIeazsvu39P8Lqwm8ArdF,0.593,1,0.139,-6.27,0,0.0557,149.99,3,https://api.spotify.com/v1/tracks/4VIeazsvu39P8Lqwm8ArdF,audio_features,spotify:track:4VIeazsvu39P8Lqwm8ArdF,0.0724
0,0.363,https://api.spotify.com/v1/audio-analysis/2JR05XLWCeqJRiNktJOlUR,0.79,315000,0.961,2JR05XLWCeqJRiNktJOlUR,0.89,10,0.36,-6.551,0,0.0436,127.981,3,https://api.spotify.com/v1/tracks/2JR05XLWCeqJRiNktJOlUR,audio_features,spotify:track:2JR05XLWCeqJRiNktJOlUR,0.644
0,0.826,https://api.spotify.com/v1/audio-analysis/1upAhgDBWCV0AvUxgAU6SR,0.389,179350,0.408,1upAhgDBWCV0AvUxgAU6SR,0.0986,6,0.383,-12.158,1,0.0538,74.183,4,https://api.spotify.com/v1/tracks/1upAhgDBWCV0AvUxgAU6SR,audio_features,spotify:track:1upAhgDBWCV0AvUxgAU6SR,0.0399
0,0.361,https://api.spotify.com/v1/audio-analysis/574y1r7o2tRA009FW0LE7v,0.592,65314,0.0195,574y1r7o2tRA009FW0LE7v,0.839,1,0.108,-33.35,1,0.0369,119.504,4,https://api.spotify.com/v1/tracks/574y1r7o2tRA009FW0LE7v,audio_features,spotify:track:574y1r7o2tRA009FW0LE7v,0.0313
0,0.028,https://api.spotify.com/v1/audio-analysis/1r5J8bYOWq1Dal5jMQ06WX,0.596,339956,0.656,1r5J8bYOWq1Dal5jMQ06WX,0.569,4,0.11,-6.701,1,0.0283,86.489,4,https://api.spotify.com/v1/tracks/1r5J8bYOWq1Dal5jMQ06WX,audio_features,spotify:track:1r5J8bYOWq1Dal5jMQ06WX,0.198
0,0.965,https://api.spotify.com/v1/audio-analysis/7pKAGTpmoKAQfFqW6etJgo,0.487,260739,0.257,7pKAGTpmoKAQfFqW6etJgo,0.961,11,0.102,-18.512,1,0.0351,92.003,4,https://api.spotify.com/v1/tracks/7pKAGTpmoKAQfFqW6etJgo,audio_features,spotify:track:7pKAGTpmoKAQfFqW6etJgo,0.249
0,0.284,https://api.spotify.com/v1/audio-analysis/6CuyhncZBwwn1pt1amDPXq,0.551,311489,0.483,6CuyhncZBwwn1pt1amDPXq,0.808,4,0.0876,-10.627,1,0.0345,171.963,4,https://api.spotify.com/v1/tracks/6CuyhncZBwwn1pt1amDPXq,audio_features,spotify:track:6CuyhncZBwwn1pt1amDPXq,0.0754
0,0.885,https://api.spotify.com/v1/audio-analysis/2gvtTBUPw8bnoC6Jj4ZFHG,0.637,224254,0.545,2gvtTBUPw8bnoC6Jj4ZFHG,0.912,7,0.118,-11.194,0,0.0655,90.979,4,https://api.spotify.com/v1/tracks/2gvtTBUPw8bnoC6Jj4ZFHG,audio_features,spotify:track:2gvtTBUPw8bnoC6Jj4ZFHG,0.268
0,0.842,https://api.spotify.com/v1/audio-analysis/2nTgDFUZQkBXDjx5monHof,0.51,166387,0.354,2nTgDFUZQkBXDjx5monHof,0.91,9,0.0958,-12.267,0,0.04,116.986,3,https://api.spotify.com/v1/tracks/2nTgDFUZQkBXDjx5monHof,audio_features,spotify:track:2nTgDFUZQkBXDjx5monHof,0.0376
0,0.0377,https://api.spotify.com/v1/audio-analysis/09Dw1V6Pa4BDlGMQ1LFCTU,0.716,247432,0.875,09Dw1V6Pa4BDlGMQ1LFCTU,0.836,8,0.112,-6.327,0,0.0358,112.972,4,https://api.spotify.com/v1/tracks/09Dw1V6Pa4BDlGMQ1LFCTU,audio_features,spotify:track:09Dw1V6Pa4BDlGMQ1LFCTU,0.601
0,0.0229,https://api.spotify.com/v1/audio-analysis/22AC6x9rnv84nmW3HkQEPj,0.56,170571,0.678,22AC6x9rnv84nmW3HkQEPj,0.589,7,0.124,-11.147,0,0.0425,140.029,4,https://api.spotify.com/v1/tracks/22AC6x9rnv84nmW3HkQEPj,audio_features,spotify:track:22AC6x9rnv84nmW3HkQEPj,0.142
0,0.81,https://api.spotify.com/v1/audio-analysis/74EnBZX68SMjd6rTylcpPe,0.176,133206,0.205,74EnBZX68SMjd6rTylcpPe,0.842,6,0.0978,-21.049,0,0.0374,69.46,4,https://api.spotify.com/v1/tracks/74EnBZX68SMjd6rTylcpPe,audio_features,spotify:track:74EnBZX68SMjd6rTylcpPe,0.0395
0,0.617,https://api.spotify.com/v1/audio-analysis/3Y4sSXeyK1flHPhN8P0aDY,0.657,304162,0.509,3Y4sSXeyK1flHPhN8P0aDY,0.902,5,0.0787,-12.799,0,0.0371,112.998,4,https://api.spotify.com/v1/tracks/3Y4sSXeyK1flHPhN8P0aDY,audio_features,spotify:track:3Y4sSXeyK1flHPhN8P0aDY,0.102
0,0.782,https://api.spotify.com/v1/audio-analysis/5UW3V9pYyye7qGH8ecNhdL,0.802,167832,0.402,5UW3V9pYyye7qGH8ecNhdL,0.688,4,0.0923,-11.344,0,0.288,143.134,4,https://api.spotify.com/v1/tracks/5UW3V9pYyye7qGH8ecNhdL,audio_features,spotify:track:5UW3V9pYyye7qGH8ecNhdL,0.365
0,0.609,https://api.spotify.com/v1/audio-analysis/4bBaxQtS3RMjMJRRaREdAZ,0.318,192000,0.347,4bBaxQtS3RMjMJRRaREdAZ,0.9,8,0.103,-13.523,0,0.144,169.73,4,https://api.spotify.com/v1/tracks/4bBaxQtS3RMjMJRRaREdAZ,audio_features,spotify:track:4bBaxQtS3RMjMJRRaREdAZ,0.0783
0,0.928,https://api.spotify.com/v1/audio-analysis/4ogi00gtqhx3THnzt205jj,0.0746,674583,0.464,4ogi00gtqhx3THnzt205jj,0.912,9,0.111,-14.257,1,0.0542,57.752,4,https://api.spotify.com/v1/tracks/4ogi00gtqhx3THnzt205jj,audio_features,spotify:track:4ogi00gtqhx3THnzt205jj,0.039
0,0.0341,https://api.spotify.com/v1/audio-analysis/4v2qF5diFRuFbTVHwZxNMp,0.517,196800,0.691,4v2qF5diFRuFbTVHwZxNMp,0.918,8,0.0916,-8.459,1,0.0533,149.935,4,https://api.spotify.com/v1/tracks/4v2qF5diFRuFbTVHwZxNMp,audio_features,spotify:track:4v2qF5diFRuFbTVHwZxNMp,0.113
0,0.154,https://api.spotify.com/v1/audio-analysis/6hhq4YSYbt8ajR3j3mVcHv,0.686,183643,0.564,6hhq4YSYbt8ajR3j3mVcHv,0.61,8,0.234,-8.658,1,0.0473,140.057,4,https://api.spotify.com/v1/tracks/6hhq4YSYbt8ajR3j3mVcHv,audio_features,spotify:track:6hhq4YSYbt8ajR3j3mVcHv,0.0849
0,0.824,https://api.spotify.com/v1/audio-analysis/72UWipmVXoBKqM6R0axIdG,0.352,126818,0.29,72UWipmVXoBKqM6R0axIdG,0.898,8,0.364,-24.754,1,0.0458,94.967,5,https://api.spotify.com/v1/tracks/72UWipmVXoBKqM6R0axIdG,audio_features,spotify:track:72UWipmVXoBKqM6R0axIdG,0.207
0,0.963,https://api.spotify.com/v1/audio-analysis/7drMbzUHSJwsjdenHMDMrK,0.253,86908,0.34,7drMbzUHSJwsjdenHMDMrK,0.675,0,0.352,-17.326,0,0.291,167.45,4,https://api.spotify.com/v1/tracks/7drMbzUHSJwsjdenHMDMrK,audio_features,spotify:track:7drMbzUHSJwsjdenHMDMrK,0.0997
0,0.0689,https://api.spotify.com/v1/audio-analysis/5Ti70Fpvrhm4VLo6yE4BlX,0.579,215580,0.871,5Ti70Fpvrhm4VLo6yE4BlX,0.879,8,0.347,-6.042,0,0.0443,154.956,4,https://api.spotify.com/v1/tracks/5Ti70Fpvrhm4VLo6yE4BlX,audio_features,spotify:track:5Ti70Fpvrhm4VLo6yE4BlX,0.372
0,0.00507,https://api.spotify.com/v1/audio-analysis/5oblHSqS0RHGQy0YxbQ21p,0.621,252012,0.763,5oblHSqS0RHGQy0YxbQ21p,0.000752,7,0.131,-3.562,1,0.0371,100.043,4,https://api.spotify.com/v1/tracks/5oblHSqS0RHGQy0YxbQ21p,audio_features,spotify:track:5oblHSqS0RHGQy0YxbQ21p,0.198
0,0.188,https://api.spotify.com/v1/audio-analysis/1zjvaSKCycMyeNOHn3FYBE,0.449,180000,0.555,1zjvaSKCycMyeNOHn3FYBE,0.558,8,0.147,-10.736,0,0.0678,139.912,4,https://api.spotify.com/v1/tracks/1zjvaSKCycMyeNOHn3FYBE,audio_features,spotify:track:1zjvaSKCycMyeNOHn3FYBE,0.0535
0,0.00297,https://api.spotify.com/v1/audio-analysis/7Ld52GLxKBEFuydXBQVcqF,0.515,301314,0.8,7Ld52GLxKBEFuydXBQVcqF,0.751,8,0.113,-8.181,0,0.0365,137.012,4,https://api.spotify.com/v1/tracks/7Ld52GLxKBEFuydXBQVcqF,audio_features,spotify:track:7Ld52GLxKBEFuydXBQVcqF,0.326
0,0.257,https://api.spotify.com/v1/audio-analysis/1UTdsgXAFqyJjEERtaVT8r,0.676,165686,0.489,1UTdsgXAFqyJjEERtaVT8r,0.784,8,0.104,-9.89,1,0.111,92.029,4,https://api.spotify.com/v1/tracks/1UTdsgXAFqyJjEERtaVT8r,audio_features,spotify:track:1UTdsgXAFqyJjEERtaVT8r,0.546
0,0.832,https://api.spotify.com/v1/audio-analysis/2FCu1NM98eXCds1M0ikzWj,0.291,268160,0.43,2FCu1NM98eXCds1M0ikzWj,0.688,6,0.114,-10.884,1,0.0674,67.643,4,https://api.spotify.com/v1/tracks/2FCu1NM98eXCds1M0ikzWj,audio_features,spotify:track:2FCu1NM98eXCds1M0ikzWj,0.037
0,0.256,https://api.spotify.com/v1/audio-analysis/7qubZ8if1MLxDuMOF9N4et,0.718,209317,0.533,7qubZ8if1MLxDuMOF9N4et,0.753,2,0.144,-10.62,1,0.0589,172.145,4,https://api.spotify.com/v1/tracks/7qubZ8if1MLxDuMOF9N4et,audio_features,spotify:track:7qubZ8if1MLxDuMOF9N4et,0.215
0,0.0156,https://api.spotify.com/v1/audio-analysis/1ZVruMWdZp1O3hnNiDAfPj,0.584,248471,0.977,1ZVruMWdZp1O3hnNiDAfPj,0.889,7,0.539,-7.975,1,0.0749,113.112,4,https://api.spotify.com/v1/tracks/1ZVruMWdZp1O3hnNiDAfPj,audio_features,spotify:track:1ZVruMWdZp1O3hnNiDAfPj,0.399
0,0.402,https://api.spotify.com/v1/audio-analysis/2biA7ixfyzeB2QrezPSsNQ,0.654,126551,0.42,2biA7ixfyzeB2QrezPSsNQ,0.766,1,0.111,-12.301,0,0.0498,79.503,3,https://api.spotify.com/v1/tracks/2biA7ixfyzeB2QrezPSsNQ,audio_features,spotify:track:2biA7ixfyzeB2QrezPSsNQ,0.239
0,0.00233,https://api.spotify.com/v1/audio-analysis/3MJVyTcumDVSCv4Gurv4Eg,0.531,235286,0.811,3MJVyTcumDVSCv4Gurv4Eg,0.229,8,0.0993,-3.772,1,0.0303,139.995,4,https://api.spotify.com/v1/tracks/3MJVyTcumDVSCv4Gurv4Eg,audio_features,spotify:track:3MJVyTcumDVSCv4Gurv4Eg,0.519
0,0.0312,https://api.spotify.com/v1/audio-analysis/1E39TDobp2cxLvsJDivz36,0.394,117184,0.517,1E39TDobp2cxLvsJDivz36,0.905,9,0.114,-12.031,0,0.0436,140.149,4,https://api.spotify.com/v1/tracks/1E39TDobp2cxLvsJDivz36,audio_features,spotify:track:1E39TDobp2cxLvsJDivz36,0.225
0,0.418,https://api.spotify.com/v1/audio-analysis/3Ca3zAKGzcrd9ToMleCcdX,0.736,146207,0.259,3Ca3zAKGzcrd9ToMleCcdX,0.869,2,0.34,-12.254,1,0.0697,86.932,4,https://api.spotify.com/v1/tracks/3Ca3zAKGzcrd9ToMleCcdX,audio_features,spotify:track:3Ca3zAKGzcrd9ToMleCcdX,0.588
0,0.554,https://api.spotify.com/v1/audio-analysis/1noDNeVWioK5Q17deVoUpl,0.325,198571,0.441,1noDNeVWioK5Q17deVoUpl,0.929,7,0.0561,-14.773,1,0.0454,84.002,4,https://api.spotify.com/v1/tracks/1noDNeVWioK5Q17deVoUpl,audio_features,spotify:track:1noDNeVWioK5Q17deVoUpl,0.0652
0,0.312,https://api.spotify.com/v1/audio-analysis/4LT2kEBHiqRFFszfshq7sd,0.339,234649,0.747,4LT2kEBHiqRFFszfshq7sd,0.00303,8,0.281,-7.781,0,0.42,86.308,4,https://api.spotify.com/v1/tracks/4LT2kEBHiqRFFszfshq7sd,audio_features,spotify:track:4LT2kEBHiqRFFszfshq7sd,0.189
0,0.833,https://api.spotify.com/v1/audio-analysis/2PBhtUADoEysFoT5dBBGnz,0.493,133360,0.256,2PBhtUADoEysFoT5dBBGnz,0.967,0,0.13,-14.552,1,0.0351,144.067,4,https://api.spotify.com/v1/tracks/2PBhtUADoEysFoT5dBBGnz,audio_features,spotify:track:2PBhtUADoEysFoT5dBBGnz,0.0998
0,0.0856,https://api.spotify.com/v1/audio-analysis/254NRuC2jeWrhfcd76Bp1R,0.372,260000,0.928,254NRuC2jeWrhfcd76Bp1R,0.0465,7,0.114,-1.84,1,0.0455,115.992,4,https://api.spotify.com/v1/tracks/254NRuC2jeWrhfcd76Bp1R,audio_features,spotify:track:254NRuC2jeWrhfcd76Bp1R,0.0869
0,0.212,https://api.spotify.com/v1/audio-analysis/2y6krW4iylDWiKVxTzUJcE,0.342,324530,0.535,2y6krW4iylDWiKVxTzUJcE,0.762,9,0.096,-9.427,0,0.0449,93.017,4,https://api.spotify.com/v1/tracks/2y6krW4iylDWiKVxTzUJcE,audio_features,spotify:track:2y6krW4iylDWiKVxTzUJcE,0.051
0,0.0404,https://api.spotify.com/v1/audio-analysis/4tzSk097iBjarEFpA8Z8vz,0.369,216000,0.604,4tzSk097iBjarEFpA8Z8vz,0.627,11,0.44,-5.58,0,0.584,84.885,4,https://api.spotify.com/v1/tracks/4tzSk097iBjarEFpA8Z8vz,audio_features,spotify:track:4tzSk097iBjarEFpA8Z8vz,0.326
0,0.00798,https://api.spotify.com/v1/audio-analysis/75ZrgQgtBOMbYreeYRTT0r,0.539,232875,0.861,75ZrgQgtBOMbYreeYRTT0r,0.00192,5,0.101,-4.79,0,0.141,159.996,4,https://api.spotify.com/v1/tracks/75ZrgQgtBOMbYreeYRTT0r,audio_features,spotify:track:75ZrgQgtBOMbYreeYRTT0r,0.263
0,0.00219,https://api.spotify.com/v1/audio-analysis/51ut6Hl3648UeCIuqMHymx,0.488,268800,0.923,51ut6Hl3648UeCIuqMHymx,0.326,0,0.372,-5.007,0,0.0374,75.011,4,https://api.spotify.com/v1/tracks/51ut6Hl3648UeCIuqMHymx,audio_features,spotify:track:51ut6Hl3648UeCIuqMHymx,0.126
0,0.75,https://api.spotify.com/v1/audio-analysis/4XE9Ggjr33rRGbjDHbGaTQ,0.5,182800,0.311,4XE9Ggjr33rRGbjDHbGaTQ,0.899,1,0.109,-13.137,1,0.044,74.981,4,https://api.spotify.com/v1/tracks/4XE9Ggjr33rRGbjDHbGaTQ,audio_features,spotify:track:4XE9Ggjr33rRGbjDHbGaTQ,0.0398
0,0.0517,https://api.spotify.com/v1/audio-analysis/3lBmRItELTgJjFMgI76Onm,0.663,335600,0.692,3lBmRItELTgJjFMgI76Onm,0.912,8,0.0767,-10.645,0,0.0428,110.992,4,https://api.spotify.com/v1/tracks/3lBmRItELTgJjFMgI76Onm,audio_features,spotify:track:3lBmRItELTgJjFMgI76Onm,0.0801
0,0.567,https://api.spotify.com/v1/audio-analysis/6WXXOjaynxjyiyXwD6Wh2g,0.483,435263,0.592,6WXXOjaynxjyiyXwD6Wh2g,0.927,11,0.0915,-13.148,0,0.0323,118.016,4,https://api.spotify.com/v1/tracks/6WXXOjaynxjyiyXwD6Wh2g,audio_features,spotify:track:6WXXOjaynxjyiyXwD6Wh2g,0.0376
0,0.788,https://api.spotify.com/v1/audio-analysis/7s1WxIDmQ9OsFqApFLj6E3,0.506,229532,0.291,7s1WxIDmQ9OsFqApFLj6E3,0.945,5,0.105,-20.128,1,0.0381,122.023,4,https://api.spotify.com/v1/tracks/7s1WxIDmQ9OsFqApFLj6E3,audio_features,spotify:track:7s1WxIDmQ9OsFqApFLj6E3,0.129
0,0.111,https://api.spotify.com/v1/audio-analysis/4mr0X52T5dX5wtDgKcYx3h,0.566,295926,0.369,4mr0X52T5dX5wtDgKcYx3h,0.529,1,0.0968,-11.801,1,0.0321,143.972,4,https://api.spotify.com/v1/tracks/4mr0X52T5dX5wtDgKcYx3h,audio_features,spotify:track:4mr0X52T5dX5wtDgKcYx3h,0.0979
0,0.0233,https://api.spotify.com/v1/audio-analysis/2d8cXtTTzs0X4UTdhO98am,0.436,183234,0.801,2d8cXtTTzs0X4UTdhO98am,0.0372,5,0.142,-7.147,0,0.0366,83.511,4,https://api.spotify.com/v1/tracks/2d8cXtTTzs0X4UTdhO98am,audio_features,spotify:track:2d8cXtTTzs0X4UTdhO98am,0.121
0,0.00288,https://api.spotify.com/v1/audio-analysis/1qxdgsiWSmO6l4Ds1EZBj9,0.496,211525,0.618,1qxdgsiWSmO6l4Ds1EZBj9,0.0267,7,0.363,-6.896,1,0.0379,117.997,4,https://api.spotify.com/v1/tracks/1qxdgsiWSmO6l4Ds1EZBj9,audio_features,spotify:track:1qxdgsiWSmO6l4Ds1EZBj9,0.158
0,0.365,https://api.spotify.com/v1/audio-analysis/0qXbs6RjB73qVRqmdgppZT,0.35,203747,0.412,0qXbs6RjB73qVRqmdgppZT,0.97,7,0.0826,-11.615,1,0.0393,120.046,4,https://api.spotify.com/v1/tracks/0qXbs6RjB73qVRqmdgppZT,audio_features,spotify:track:0qXbs6RjB73qVRqmdgppZT,0.0618
0,0.58,https://api.spotify.com/v1/audio-analysis/59T7nZH7rCMxfGwpXWkE8h,0.364,265131,0.535,59T7nZH7rCMxfGwpXWkE8h,0.89,8,0.323,-10.376,0,0.0367,78.658,4,https://api.spotify.com/v1/tracks/59T7nZH7rCMxfGwpXWkE8h,audio_features,spotify:track:59T7nZH7rCMxfGwpXWkE8h,0.199
0,0.001,https://api.spotify.com/v1/audio-analysis/5XI8zR1T3ASCaZTe0M6RXe,0.435,203846,0.815,5XI8zR1T3ASCaZTe0M6RXe,0.0018,0,0.11,-4.06,1,0.0375,156.037,4,https://api.spotify.com/v1/tracks/5XI8zR1T3ASCaZTe0M6RXe,audio_features,spotify:track:5XI8zR1T3ASCaZTe0M6RXe,0.193
0,0.412,https://api.spotify.com/v1/audio-analysis/4EJ7A3F6xyI6UBUYjRtSEa,0.605,230625,0.612,4EJ7A3F6xyI6UBUYjRtSEa,0.578,0,0.125,-8.061,0,0.129,125.139,4,https://api.spotify.com/v1/tracks/4EJ7A3F6xyI6UBUYjRtSEa,audio_features,spotify:track:4EJ7A3F6xyI6UBUYjRtSEa,0.156
